"draw_date","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"Fri Nov 25 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0","1","0","1","2","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0"
"Sat Nov 26 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"Sun Nov 27 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","2","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Mon Nov 28 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2","1","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"Tue Nov 29 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"Wed Nov 30 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"Thu Dec 01 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","0","0","0","1","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","2","2","0","0","2","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0"
"Fri Dec 02 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0"
"Sat Dec 03 2005 07:00:00 GMT+0700 (Indochina Time)","1","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","0","1","1","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0"
"Sun Dec 04 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","1","1","2","1","0","1","1","1","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0"
"Mon Dec 05 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"Tue Dec 06 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","0","1","0","1","0","0","0","0","2","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","0"
"Wed Dec 07 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","1","2","1","1","0","0","0","0","0","1","0","0","0","1","2","0","0","0"
"Thu Dec 08 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","2","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","2","1","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"Fri Dec 09 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","2","0","1","0","0","0","1","0","0","1","0","0","0","1","2","1","0","0","0","0","0","0","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0"
"Sat Dec 10 2005 07:00:00 GMT+0700 (Indochina Time)","0","2","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Sun Dec 11 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","2","2","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","1","1","0","0","0"
"Mon Dec 12 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0"
"Tue Dec 13 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","2","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","0"
"Wed Dec 14 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0"
"Thu Dec 15 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","2","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"Fri Dec 16 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","1","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","2","0","1","0","1","0","1","0"
"Sat Dec 17 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","1","0","0","1","0","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0"
"Sun Dec 18 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","2","1","2","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Mon Dec 19 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","2","0","0","1","0","0","1","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0"
"Tue Dec 20 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","1","0","1","1","0","1","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0"
"Wed Dec 21 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","1"
"Thu Dec 22 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","1","0","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","1","0","0","0","0","1","0","0","0","0"
"Fri Dec 23 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","2","1","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0"
"Sat Dec 24 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","1","1","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","2","0","0","0","1","0","0","0","0","0","1"
"Sun Dec 25 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","2","1","1","1","0","0","0","1","0","0","0","0","2","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","2","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"Mon Dec 26 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","2","1","2","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","2","0","0","0","0","0","1","0","0"
"Tue Dec 27 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0"
"Wed Dec 28 2005 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","1","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0"
"Thu Dec 29 2005 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","1","1","0","2","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","1"
"Fri Dec 30 2005 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0"
"Sat Dec 31 2005 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","2","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Sun Jan 01 2006 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0"
"Mon Jan 02 2006 07:00:00 GMT+0700 (Indochina Time)","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","2","0","1","2","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0"
"Tue Jan 03 2006 07:00:00 GMT+0700 (Indochina Time)","1","0","0","1","0","1","0","1","0","0","0","0","2","2","0","0","0","0","1","1","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"Wed Jan 04 2006 07:00:00 GMT+0700 (Indochina Time)","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0"
"Thu Jan 05 2006 07:00:00 GMT+0700 (Indochina Time)","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0"
"Fri Jan 06 2006 07:00:00 GMT+0700 (Indochina Time)","0","0","2","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","2","0","0","1","1","0"
"Sat Jan 07 2006 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","1","0","0","1","0","1","1","1","1","2","1","0","0","1","1","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
