"draw_date","prize1","prize2_1","prize2_2","prize3_1","prize3_2","prize3_3","prize3_4","prize3_5","prize3_6","prize4_1","prize4_2","prize4_3","prize4_4","prize5_1","prize5_2","prize5_3","prize5_4","prize5_5","prize5_6","prize6_1","prize6_2","prize6_3","prize7_1","prize7_2","prize7_3","prize7_4","special_prize"
"2009-06-22T00:00:00.000Z","44511","98054 "," 53947","73705 "," 70106 "," 12896 "," 72628 "," 72474 "," 04084","2119 "," 8180 "," 6917 "," 2577","4329 "," 9506 "," 9542 "," 9864 "," 7041 "," 2906","742 "," 704 "," 756","15 "," 33 "," 75 "," 82","31796"
"2009-06-23T00:00:00.000Z","20761","32943 "," 32708","18415 "," 57449 "," 18704 "," 60432 "," 01567 "," 68518","0322 "," 9328 "," 7987 "," 2349","6124 "," 8238 "," 3442 "," 8748 "," 7001 "," 6218","605 "," 357 "," 687","02 "," 62 "," 53 "," 59","78886"
"2009-06-24T00:00:00.000Z","64114","77578 "," 40347","86170 "," 98368 "," 96198 "," 44598 "," 73116 "," 91011","5021 "," 0432 "," 4728 "," 0342","3274 "," 6994 "," 4821 "," 7441 "," 8427 "," 3909","731 "," 100 "," 041","15 "," 05 "," 82 "," 08","84164"
"2009-06-25T00:00:00.000Z","45701","53494 "," 31541","40797 "," 90894 "," 45636 "," 14876 "," 71536 "," 54307","2150 "," 2594 "," 1736 "," 8937","0219 "," 6966 "," 6192 "," 4632 "," 6694 "," 8292","931 "," 366 "," 079","09 "," 55 "," 39 "," 73","88683"
"2009-06-26T00:00:00.000Z","51251","70474 "," 25980","46964 "," 09609 "," 93180 "," 27131 "," 39826 "," 77245","4799 "," 0924 "," 6803 "," 8836","2365 "," 3465 "," 5552 "," 0267 "," 0719 "," 6089","230 "," 137 "," 964","72 "," 44 "," 35 "," 02","76162"
"2009-06-27T00:00:00.000Z","20992","61302 "," 68964","07882 "," 09033 "," 81231 "," 29319 "," 96779 "," 10505","4190 "," 4323 "," 3592 "," 0477","2976 "," 4775 "," 2092 "," 5485 "," 3164 "," 9681","613 "," 452 "," 070","06 "," 01 "," 54 "," 94","88118"
"2009-06-28T00:00:00.000Z","30630","45388 "," 06672","88997 "," 83547 "," 40985 "," 48163 "," 81265 "," 68642","6106 "," 8245 "," 4702 "," 6045","8866 "," 5909 "," 3963 "," 3499 "," 8052 "," 8512","453 "," 829 "," 374","30 "," 47 "," 89 "," 73","93395"
"2009-06-29T00:00:00.000Z","14794","09437 "," 55483","02763 "," 26314 "," 96957 "," 66909 "," 82713 "," 14579","1195 "," 7499 "," 6057 "," 0082","9874 "," 8889 "," 5035 "," 0718 "," 3668 "," 7551","138 "," 344 "," 041","26 "," 82 "," 32 "," 60","47965"
"2009-06-30T00:00:00.000Z","66186","70730 "," 11816","87148 "," 35928 "," 09203 "," 68463 "," 43472 "," 47586","0715 "," 1554 "," 1419 "," 1530","0106 "," 5890 "," 9788 "," 3358 "," 3885 "," 6826","056 "," 288 "," 807","43 "," 31 "," 60 "," 24","33096"
"2009-07-01T00:00:00.000Z","00885","71033 "," 37245","74320 "," 74567 "," 90671 "," 96626 "," 68455 "," 69756","8331 "," 4616 "," 2520 "," 4006","6040 "," 2812 "," 4808 "," 2563 "," 6215 "," 2885","188 "," 946 "," 668","68 "," 15 "," 55 "," 83","92550"
"2009-07-02T00:00:00.000Z","28181","71974 "," 58013","91704 "," 54590 "," 27172 "," 86342 "," 49610 "," 10130","7114 "," 5420 "," 6898 "," 7650","7518 "," 3021 "," 5492 "," 7308 "," 6753 "," 2736","856 "," 947 "," 654","75 "," 59 "," 31 "," 74","37386"
"2009-07-03T00:00:00.000Z","37880","64731 "," 11269","06185 "," 42231 "," 52623 "," 37349 "," 64615 "," 94464","0462 "," 9223 "," 3470 "," 7667","2131 "," 1841 "," 6365 "," 1225 "," 9648 "," 6141","849 "," 161 "," 989","16 "," 55 "," 08 "," 67","77016"
"2009-07-04T00:00:00.000Z","17812","65534 "," 85955","65574 "," 55231 "," 61699 "," 62056 "," 70471 "," 46080","5623 "," 7718 "," 8048 "," 3805","7866 "," 9056 "," 0072 "," 1667 "," 0661 "," 9258","348 "," 640 "," 653","74 "," 52 "," 14 "," 70","94167"
"2009-07-05T00:00:00.000Z","72574","45625 "," 12331","40489 "," 67777 "," 17831 "," 79186 "," 01888 "," 52809","5725 "," 8328 "," 7932 "," 4509","7936 "," 7206 "," 0273 "," 0978 "," 3217 "," 2539","695 "," 826 "," 421","85 "," 07 "," 83 "," 74","33500"
"2009-07-06T00:00:00.000Z","17472","23849 "," 33708","68509 "," 79308 "," 29957 "," 88550 "," 41258 "," 44396","9946 "," 8422 "," 7840 "," 0572","2481 "," 9654 "," 3116 "," 7143 "," 5666 "," 0766","305 "," 230 "," 257","37 "," 47 "," 40 "," 36","88958"
"2009-07-07T00:00:00.000Z","15971","97478 "," 16711","43826 "," 43979 "," 75692 "," 11254 "," 10255 "," 60766","4889 "," 8563 "," 7626 "," 7457","2795 "," 7717 "," 2873 "," 6736 "," 5731 "," 5276","214 "," 018 "," 292","32 "," 51 "," 74 "," 88","24923"
"2009-07-08T00:00:00.000Z","75494","27002 "," 13852","41350 "," 63462 "," 20915 "," 42578 "," 81371 "," 91122","8869 "," 5746 "," 5750 "," 1665","6766 "," 2955 "," 5021 "," 8108 "," 9855 "," 4052","199 "," 826 "," 962","75 "," 97 "," 47 "," 53","73429"
"2009-07-09T00:00:00.000Z","46445","57599 "," 84784","02610 "," 78242 "," 60449 "," 06404 "," 69075 "," 89396","6237 "," 9053 "," 6320 "," 1331","1021 "," 9054 "," 3611 "," 7664 "," 1350 "," 1534","939 "," 812 "," 653","44 "," 92 "," 22 "," 86","67315"
"2009-07-10T00:00:00.000Z","71907","54803 "," 86266","27590 "," 74231 "," 50856 "," 56897 "," 96226 "," 33562","3547 "," 3531 "," 1449 "," 3748","4655 "," 5311 "," 9555 "," 0606 "," 2481 "," 3517","484 "," 535 "," 939","00 "," 60 "," 83 "," 78","22639"
"2009-07-11T00:00:00.000Z","09672","76316 "," 12755","00097 "," 66248 "," 50785 "," 30069 "," 31711 "," 08768","9133 "," 1140 "," 7077 "," 4094","1698 "," 5732 "," 8013 "," 7299 "," 4551 "," 6154","586 "," 011 "," 045","67 "," 02 "," 72 "," 05","91848"
"2009-07-12T00:00:00.000Z","08200","27848 "," 28025","93399 "," 16567 "," 43685 "," 23212 "," 73100 "," 03609","4527 "," 0387 "," 2321 "," 9782","4409 "," 6782 "," 4733 "," 4337 "," 4235 "," 3663","082 "," 885 "," 427","95 "," 00 "," 71 "," 96","71750"
"2009-07-13T00:00:00.000Z","41583","36867 "," 13919","92085 "," 67886 "," 57759 "," 62547 "," 08872 "," 65092","2812 "," 5531 "," 6396 "," 7999","4932 "," 1214 "," 6936 "," 9864 "," 9585 "," 1362","606 "," 582 "," 277","47 "," 79 "," 39 "," 34","17518"
"2009-07-14T00:00:00.000Z","10282","30722 "," 66675","82321 "," 97754 "," 97208 "," 67381 "," 65543 "," 43866","5301 "," 9794 "," 1465 "," 2220","3376 "," 3940 "," 5288 "," 6274 "," 2975 "," 1300","175 "," 590 "," 207","75 "," 97 "," 07 "," 10","22474"
"2009-07-15T00:00:00.000Z","08393","35876 "," 01277","00455 "," 04692 "," 12518 "," 68010 "," 55172 "," 88170","9599 "," 8877 "," 5749 "," 4591","3135 "," 4263 "," 1118 "," 9865 "," 8658 "," 7403","271 "," 222 "," 556","97 "," 54 "," 52 "," 26","81098"
"2009-07-16T00:00:00.000Z","47620","51944 "," 84996","55544 "," 76177 "," 24931 "," 80762 "," 82606 "," 57068","2837 "," 0432 "," 7208 "," 5284","4751 "," 9860 "," 5263 "," 2839 "," 5457 "," 4133","262 "," 229 "," 605","39 "," 58 "," 23 "," 79","60466"
"2009-07-17T00:00:00.000Z","10612","89781 "," 77086","19703 "," 23712 "," 15342 "," 22076 "," 03539 "," 92306","6480 "," 4351 "," 7891 "," 7740","8347 "," 7448 "," 0855 "," 4563 "," 2430 "," 0813","486 "," 464 "," 775","56 "," 51 "," 27 "," 91","35643"
"2009-07-18T00:00:00.000Z","61515","37811 "," 03672","86703 "," 25924 "," 36681 "," 19424 "," 22808 "," 71239","5378 "," 1877 "," 3120 "," 4791","3481 "," 5036 "," 1861 "," 2008 "," 5070 "," 0865","984 "," 836 "," 291","57 "," 69 "," 15 "," 53","78046"
"2009-07-19T00:00:00.000Z","93633","38209 "," 30357","79972 "," 89054 "," 74943 "," 54303 "," 47947 "," 12944","5501 "," 5055 "," 7587 "," 7976","0620 "," 2091 "," 1423 "," 9600 "," 4860 "," 7278","806 "," 666 "," 169","88 "," 17 "," 23 "," 91","47027"
"2009-07-20T00:00:00.000Z","77904","41508 "," 31020","42076 "," 13539 "," 58646 "," 22574 "," 72803 "," 34881","8536 "," 8613 "," 9353 "," 6681","0243 "," 1411 "," 3141 "," 6147 "," 2483 "," 9065","202 "," 706 "," 611","76 "," 16 "," 14 "," 93","54179"
"2009-07-21T00:00:00.000Z","53106","84965 "," 04673","70723 "," 95837 "," 55373 "," 71666 "," 28514 "," 57479","5449 "," 0988 "," 2175 "," 1247","5041 "," 7947 "," 9097 "," 2740 "," 9779 "," 7170","248 "," 618 "," 995","63 "," 37 "," 68 "," 03","07396"
"2009-07-22T00:00:00.000Z","10354","22999 "," 69905","70997 "," 57001 "," 03335 "," 25182 "," 36696 "," 29197","8411 "," 4353 "," 3683 "," 1477","6867 "," 8182 "," 1338 "," 0458 "," 5242 "," 5154","477 "," 864 "," 558","46 "," 88 "," 53 "," 85","32399"
"2009-07-23T00:00:00.000Z","68918","34634 "," 81079","02484 "," 12610 "," 76541 "," 23538 "," 10812 "," 11140","6239 "," 3475 "," 9131 "," 7910","6013 "," 0346 "," 0883 "," 9344 "," 4811 "," 9738","196 "," 758 "," 446","69 "," 38 "," 55 "," 37","65943"
"2009-07-24T00:00:00.000Z","00230","43290 "," 49712","70758 "," 48987 "," 63536 "," 03012 "," 84561 "," 57948","7852 "," 7743 "," 8545 "," 9598","0014 "," 2647 "," 6475 "," 6518 "," 4443 "," 8080","210 "," 472 "," 244","79 "," 35 "," 98 "," 38","29050"
"2009-07-25T00:00:00.000Z","84617","97315 "," 17468","04316 "," 69033 "," 66309 "," 63652 "," 64905 "," 73307","5130 "," 2126 "," 8522 "," 3299","5974 "," 3379 "," 0680 "," 2541 "," 9846 "," 6604","057 "," 287 "," 960","14 "," 34 "," 15 "," 08","06732"
"2009-07-26T00:00:00.000Z","46926","62530 "," 32657","38956 "," 04661 "," 45577 "," 49271 "," 89394 "," 66790","2890 "," 2053 "," 8632 "," 2670","8946 "," 6245 "," 2954 "," 6220 "," 2896 "," 5390","323 "," 128 "," 046","08 "," 03 "," 74 "," 10","76545"
"2009-07-27T00:00:00.000Z","69541","89602 "," 84507","49022 "," 27566 "," 81707 "," 12127 "," 62742 "," 71750","1341 "," 7540 "," 3479 "," 7216","8821 "," 1094 "," 3226 "," 6067 "," 9888 "," 9413","417 "," 394 "," 178","43 "," 39 "," 83 "," 18","72205"
"2009-07-28T00:00:00.000Z","39197","06157 "," 78249","26820 "," 74873 "," 83356 "," 97326 "," 95917 "," 48351","5060 "," 9938 "," 5018 "," 6595","2256 "," 5130 "," 6580 "," 1156 "," 4912 "," 1775","087 "," 380 "," 364","67 "," 29 "," 40 "," 73","70282"
"2009-07-29T00:00:00.000Z","63935","05621 "," 97642","99214 "," 17658 "," 36565 "," 02339 "," 66823 "," 44272","4421 "," 1054 "," 4427 "," 4029","9894 "," 8814 "," 6648 "," 3530 "," 5239 "," 7566","434 "," 661 "," 036","68 "," 43 "," 41 "," 77","32371"
"2009-07-30T00:00:00.000Z","31141","41893 "," 14115","38395 "," 22601 "," 85713 "," 34210 "," 86824 "," 30421","7853 "," 1009 "," 3240 "," 2651","2873 "," 5279 "," 5374 "," 2372 "," 3374 "," 4325","475 "," 313 "," 263","02 "," 18 "," 22 "," 84","83812"
"2009-07-31T00:00:00.000Z","86559","23933 "," 84419","89784 "," 56663 "," 60828 "," 44519 "," 78547 "," 09264","7021 "," 5647 "," 0818 "," 3963","5165 "," 0093 "," 6825 "," 8050 "," 8850 "," 5314","853 "," 171 "," 268","80 "," 08 "," 69 "," 87","99738"
"2009-08-01T00:00:00.000Z","94739","88333 "," 03133","91578 "," 33122 "," 04143 "," 60147 "," 87507 "," 72361","6361 "," 8008 "," 2906 "," 1378","6890 "," 4123 "," 8010 "," 8801 "," 0684 "," 8252","594 "," 832 "," 300","38 "," 59 "," 26 "," 48","52236"
"2009-08-02T00:00:00.000Z","11295","98305 "," 66818","72052 "," 96394 "," 93173 "," 77251 "," 49634 "," 12273","1969 "," 7969 "," 3025 "," 7018","4196 "," 5440 "," 9987 "," 4605 "," 1640 "," 5563","533 "," 773 "," 280","22 "," 96 "," 66 "," 41","35119"
"2009-08-03T00:00:00.000Z","74356","92270 "," 50816","76919 "," 91751 "," 59109 "," 77078 "," 91521 "," 94022","1570 "," 4473 "," 8759 "," 8598","6564 "," 4831 "," 4571 "," 2072 "," 7369 "," 1987","636 "," 227 "," 649","65 "," 69 "," 74 "," 72","87332"
"2009-08-04T00:00:00.000Z","58818","40400 "," 85342","72544 "," 27363 "," 65304 "," 58785 "," 76987 "," 28701","0581 "," 6117 "," 5668 "," 2866","2859 "," 0849 "," 7847 "," 1598 "," 7853 "," 8869","582 "," 832 "," 246","24 "," 40 "," 62 "," 48","61244"
"2009-08-05T00:00:00.000Z","11719","76143 "," 64514","93740 "," 44283 "," 78915 "," 16421 "," 34899 "," 27344","6997 "," 7628 "," 3098 "," 6442","9262 "," 4043 "," 7067 "," 0931 "," 3639 "," 5003","973 "," 344 "," 399","83 "," 46 "," 58 "," 10","03875"
"2009-08-06T00:00:00.000Z","48921","74776 "," 95362","03404 "," 10183 "," 12726 "," 07753 "," 95202 "," 76202","1994 "," 7056 "," 5990 "," 3900","0805 "," 2875 "," 2483 "," 6740 "," 8851 "," 5980","777 "," 939 "," 633","10 "," 94 "," 79 "," 34","08709"
"2009-08-07T00:00:00.000Z","57332","72085 "," 28151","20009 "," 08110 "," 74558 "," 22932 "," 95654 "," 78285","8344 "," 6544 "," 9925 "," 5717","9959 "," 1537 "," 5596 "," 4734 "," 7024 "," 6708","475 "," 895 "," 441","03 "," 18 "," 66 "," 84","92218"
"2009-08-08T00:00:00.000Z","52429","38429 "," 08497","07800 "," 36631 "," 78886 "," 45246 "," 87695 "," 41289","2743 "," 5781 "," 5250 "," 6958","9570 "," 7303 "," 2918 "," 1724 "," 5226 "," 7306","893 "," 097 "," 496","36 "," 34 "," 79 "," 31","04617"
"2009-08-09T00:00:00.000Z","61685","34528 "," 73258","16673 "," 15365 "," 39428 "," 50909 "," 19349 "," 33231","3044 "," 1421 "," 2459 "," 3373","8783 "," 3408 "," 4650 "," 2724 "," 4799 "," 1902","424 "," 885 "," 323","63 "," 73 "," 86 "," 29","23913"
"2009-08-10T00:00:00.000Z","58283","49659 "," 11373","38943 "," 32303 "," 81731 "," 04525 "," 37683 "," 25653","4496 "," 9046 "," 2126 "," 6749","2775 "," 2872 "," 7443 "," 2117 "," 8832 "," 4333","655 "," 448 "," 098","86 "," 58 "," 47 "," 30","25076"
"2009-08-11T00:00:00.000Z","95706","73314 "," 65830","04995 "," 79602 "," 35396 "," 26597 "," 90868 "," 73964","1123 "," 2710 "," 6482 "," 5139","0789 "," 9549 "," 8810 "," 9214 "," 8356 "," 1185","465 "," 223 "," 195","09 "," 15 "," 38 "," 20","12692"
"2009-08-12T00:00:00.000Z","16170","51808 "," 56818","97722 "," 64650 "," 21408 "," 09064 "," 26129 "," 69090","5200 "," 2817 "," 1674 "," 6135","8765 "," 3974 "," 3017 "," 9715 "," 4814 "," 5177","876 "," 828 "," 811","98 "," 12 "," 10 "," 05","80814"
"2009-08-13T00:00:00.000Z","78835","18084 "," 19201","22770 "," 10711 "," 93836 "," 14535 "," 36351 "," 77905","8192 "," 8182 "," 2913 "," 1215","2404 "," 8156 "," 4356 "," 5497 "," 2716 "," 5090","453 "," 068 "," 192","04 "," 31 "," 28 "," 35","33989"
"2009-08-14T00:00:00.000Z","12950","99511 "," 15797","61300 "," 97079 "," 01720 "," 04767 "," 62076 "," 53707","9387 "," 5512 "," 7750 "," 4786","7866 "," 9053 "," 9073 "," 2822 "," 8786 "," 1101","253 "," 073 "," 148","95 "," 33 "," 35 "," 11","91914"
"2009-08-15T00:00:00.000Z","34257","07138 "," 68045","26745 "," 01260 "," 24469 "," 84000 "," 39324 "," 97776","1835 "," 9384 "," 6158 "," 3803","8824 "," 5131 "," 5831 "," 8825 "," 1957 "," 4527","874 "," 424 "," 089","46 "," 63 "," 92 "," 61","72483"
"2009-08-16T00:00:00.000Z","10577","15559 "," 12035","51739 "," 54276 "," 15999 "," 20212 "," 63505 "," 14651","1533 "," 4947 "," 9106 "," 9945","9812 "," 6220 "," 4616 "," 2047 "," 3279 "," 9769","769 "," 868 "," 083","52 "," 41 "," 17 "," 84","93924"
"2009-08-17T00:00:00.000Z","82773","20930 "," 83738","83605 "," 49127 "," 11144 "," 53679 "," 49543 "," 42050","5577 "," 2545 "," 1273 "," 0185","0920 "," 6522 "," 4408 "," 4809 "," 3683 "," 9632","027 "," 069 "," 916","84 "," 24 "," 15 "," 44","95574"
"2009-08-18T00:00:00.000Z","87961","89487 "," 29541","84958 "," 12418 "," 41076 "," 29317 "," 66844 "," 73021","7379 "," 2013 "," 4066 "," 8401","4540 "," 8067 "," 1134 "," 7981 "," 7531 "," 8736","770 "," 935 "," 371","57 "," 58 "," 02 "," 65","61131"
"2009-08-19T00:00:00.000Z","88006","19306 "," 63965","35974 "," 77700 "," 73243 "," 77887 "," 33819 "," 63571","0034 "," 6222 "," 0721 "," 1283","8511 "," 4129 "," 6448 "," 2117 "," 6029 "," 9615","533 "," 148 "," 190","43 "," 50 "," 10 "," 05","83467"
"2009-08-20T00:00:00.000Z","57571","30906 "," 55440","53283 "," 56757 "," 84491 "," 61989 "," 95406 "," 58869","1194 "," 4546 "," 9967 "," 0152","6804 "," 4108 "," 1435 "," 8705 "," 7160 "," 6670","858 "," 950 "," 719","98 "," 44 "," 71 "," 53","69577"
"2009-08-21T00:00:00.000Z","51806","74864 "," 28169","33511 "," 87117 "," 83347 "," 78738 "," 25838 "," 43981","7541 "," 1059 "," 6577 "," 7045","4473 "," 9494 "," 5053 "," 1785 "," 2442 "," 7362","231 "," 341 "," 338","51 "," 84 "," 37 "," 13","02566"
"2009-08-22T00:00:00.000Z","19016","23506 "," 46033","41590 "," 58927 "," 58358 "," 30123 "," 24154 "," 92974","7590 "," 5591 "," 2124 "," 5376","8794 "," 0207 "," 4191 "," 4034 "," 4390 "," 7693","844 "," 695 "," 925","36 "," 50 "," 05 "," 75","58947"
"2009-08-23T00:00:00.000Z","03531","75811 "," 19055","61742 "," 86754 "," 21959 "," 83488 "," 04873 "," 85375","6142 "," 7737 "," 3709 "," 7925","2622 "," 1892 "," 2065 "," 8838 "," 7782 "," 6093","872 "," 256 "," 439","92 "," 98 "," 26 "," 05","33443"
"2009-08-24T00:00:00.000Z","92581","72025 "," 42652","52607 "," 69515 "," 48993 "," 54963 "," 96183 "," 16114","6369 "," 7409 "," 8277 "," 9562","3538 "," 7709 "," 0152 "," 0288 "," 3211 "," 9491","239 "," 725 "," 956","94 "," 64 "," 07 "," 31","83188"
"2009-08-25T00:00:00.000Z","97822","09127 "," 23171","90872 "," 02514 "," 80361 "," 38564 "," 57841 "," 06696","1999 "," 7151 "," 7974 "," 8025","3884 "," 6452 "," 4892 "," 8493 "," 6863 "," 6785","489 "," 710 "," 875","36 "," 99 "," 61 "," 07","68840"
"2009-08-26T00:00:00.000Z","92369","27189 "," 71484","76683 "," 03545 "," 98829 "," 14780 "," 26697 "," 42672","1818 "," 8315 "," 4795 "," 3936","9758 "," 8161 "," 8695 "," 2789 "," 4467 "," 2149","533 "," 612 "," 461","30 "," 73 "," 72 "," 24","92594"
"2009-08-27T00:00:00.000Z","63365","81448 "," 49915","14173 "," 37198 "," 93119 "," 49576 "," 94294 "," 20952","3161 "," 0940 "," 8797 "," 8388","0486 "," 1868 "," 7088 "," 8906 "," 6334 "," 5508","506 "," 950 "," 354","84 "," 83 "," 59 "," 12","67655"
"2009-08-28T00:00:00.000Z","39431","55628 "," 69157","04797 "," 84122 "," 97934 "," 23224 "," 99331 "," 27290","7134 "," 6912 "," 2725 "," 9420","2451 "," 0761 "," 6487 "," 8363 "," 9116 "," 7456","927 "," 382 "," 817","38 "," 52 "," 00 "," 40","88306"
"2009-08-29T00:00:00.000Z","93999","51960 "," 55305","19356 "," 53862 "," 31851 "," 34241 "," 85742 "," 07468","6753 "," 6529 "," 1035 "," 8219","7103 "," 9174 "," 9603 "," 2220 "," 1448 "," 1429","262 "," 314 "," 656","79 "," 87 "," 08 "," 77","03069"
"2009-08-30T00:00:00.000Z","94308","27123 "," 28363","48763 "," 67230 "," 53732 "," 47093 "," 25793 "," 61445","7424 "," 2307 "," 0260 "," 5545","7450 "," 8904 "," 4021 "," 7486 "," 4279 "," 3037","244 "," 644 "," 453","40 "," 78 "," 19 "," 49","22191"
"2009-08-31T00:00:00.000Z","96842","41042 "," 16645","57899 "," 30591 "," 19212 "," 05621 "," 50789 "," 39686","6477 "," 9938 "," 3647 "," 7092","0005 "," 5122 "," 2889 "," 2846 "," 1479 "," 8296","913 "," 442 "," 335","09 "," 69 "," 83 "," 21","67508"
"2009-09-01T00:00:00.000Z","25064","25326 "," 20276","56959 "," 91778 "," 03881 "," 17267 "," 50187 "," 63297","5561 "," 1483 "," 5668 "," 7377","4154 "," 9662 "," 5124 "," 2211 "," 9480 "," 5022","118 "," 100 "," 065","95 "," 13 "," 84 "," 37","35847"
"2009-09-02T00:00:00.000Z","22099","95876 "," 84552","60177 "," 80916 "," 46029 "," 76132 "," 14144 "," 89969","2676 "," 3184 "," 2382 "," 4438","2567 "," 7130 "," 7444 "," 1049 "," 1283 "," 7173","956 "," 805 "," 709","79 "," 67 "," 87 "," 99","25442"
"2009-09-03T00:00:00.000Z","30407","60748 "," 11540","64485 "," 50237 "," 64676 "," 18437 "," 70926 "," 11459","8613 "," 9125 "," 1839 "," 0041","6054 "," 0662 "," 0223 "," 5689 "," 2545 "," 6718","897 "," 430 "," 928","21 "," 99 "," 47 "," 87","95428"
"2009-09-04T00:00:00.000Z","88038","70471 "," 62076","40446 "," 04441 "," 26237 "," 30352 "," 91158 "," 39818","8650 "," 2951 "," 9062 "," 2707","4127 "," 1263 "," 7748 "," 1691 "," 7113 "," 7918","708 "," 053 "," 184","92 "," 91 "," 22 "," 58","53302"
"2009-09-05T00:00:00.000Z","48044","92527 "," 51499","12851 "," 30700 "," 42573 "," 19276 "," 90820 "," 19111","9014 "," 9059 "," 4581 "," 6292","3991 "," 2502 "," 1747 "," 2326 "," 4870 "," 4066","603 "," 957 "," 195","58 "," 47 "," 06 "," 11","33115"
"2009-09-06T00:00:00.000Z","55618","95039 "," 70902","35533 "," 25037 "," 46467 "," 30833 "," 76428 "," 34859","5217 "," 9868 "," 2013 "," 1018","0729 "," 4336 "," 1560 "," 8458 "," 8768 "," 5520","500 "," 146 "," 949","35 "," 53 "," 09 "," 20","99703"
"2009-09-07T00:00:00.000Z","67328","70571 "," 01109","93288 "," 31984 "," 90645 "," 70000 "," 91549 "," 28656","8863 "," 0476 "," 7710 "," 1946","2521 "," 8228 "," 8033 "," 4319 "," 0683 "," 6298","492 "," 875 "," 156","37 "," 70 "," 00 "," 10","15152"
"2009-09-08T00:00:00.000Z","44736","40356 "," 09983","49606 "," 01948 "," 83788 "," 70836 "," 42054 "," 65750","3759 "," 0041 "," 7646 "," 2621","5515 "," 1253 "," 5017 "," 5384 "," 4876 "," 3069","439 "," 593 "," 065","01 "," 39 "," 15 "," 02","43382"
"2009-09-09T00:00:00.000Z","68926","32553 "," 37018","99493 "," 11024 "," 70671 "," 41312 "," 87176 "," 51338","7989 "," 1018 "," 3219 "," 8349","5353 "," 4966 "," 7281 "," 7479 "," 3322 "," 0928","005 "," 462 "," 832","44 "," 81 "," 46 "," 94","38989"
"2009-09-10T00:00:00.000Z","38913","01138 "," 74267","65979 "," 98908 "," 83382 "," 42040 "," 67792 "," 10326","8371 "," 4144 "," 2373 "," 3317","1710 "," 6048 "," 6288 "," 2850 "," 9246 "," 2188","945 "," 833 "," 936","55 "," 39 "," 24 "," 90","69074"
"2009-09-11T00:00:00.000Z","06326","38861 "," 01868","75458 "," 53572 "," 05982 "," 86560 "," 63940 "," 20035","2418 "," 1807 "," 3076 "," 0780","2099 "," 4651 "," 3711 "," 1062 "," 8829 "," 4763","643 "," 052 "," 516","49 "," 82 "," 96 "," 02","93124"
"2009-09-12T00:00:00.000Z","31221","01757 "," 40124","36562 "," 75242 "," 80650 "," 51766 "," 31682 "," 10196","9312 "," 4340 "," 5968 "," 4841","3247 "," 1299 "," 3187 "," 3870 "," 1465 "," 5968","682 "," 895 "," 849","53 "," 76 "," 50 "," 58","04525"
"2009-09-13T00:00:00.000Z","02304","23567 "," 72662","53713 "," 78080 "," 34304 "," 68119 "," 25589 "," 78660","1948 "," 3849 "," 5373 "," 8133","2272 "," 7806 "," 1061 "," 8076 "," 1272 "," 9999","830 "," 201 "," 564","28 "," 78 "," 50 "," 57","93546"
"2009-09-14T00:00:00.000Z","36403","65169 "," 73119","63487 "," 24437 "," 57141 "," 83941 "," 02264 "," 52213","7519 "," 6340 "," 0734 "," 3471","4116 "," 4093 "," 9043 "," 3696 "," 1822 "," 0756","519 "," 256 "," 847","40 "," 31 "," 43 "," 45","34439"
"2009-09-15T00:00:00.000Z","78489","98879 "," 07479","27711 "," 36106 "," 76622 "," 42605 "," 74795 "," 12987","6855 "," 6250 "," 8729 "," 1313","5287 "," 4240 "," 0354 "," 7433 "," 0487 "," 0262","932 "," 215 "," 832","15 "," 64 "," 13 "," 25","53621"
